frame,phase,cx_px,cy_px,radius_px,spread_width_px,detection_method,confidence,D_mm,beta,velocity_mm_s,time_ms,dist_travelled_px,px_per_mm,state_change,right_edge_px,top_edge_px,retraction_velocity_mm_s,rebound_velocity_mm_s
1853,falling,112.0,138.0,108.5,,hough,1.0,3.876,1.0,,0.0,,56.0,True,,,,
1854,falling,112.0,138.0,108.5,,last_known,0.3,3.876,1.0,0.0,0.3337,0.0,56.0,False,,,,
1855,falling,110.0,170.0,108.5,,hough,1.0,3.876,1.0,1715.78,0.6674,32.062,56.0,False,,,,
1856,falling,110.0,170.0,108.5,,last_known,0.3,3.876,1.0,0.0,1.0011,0.0,56.0,False,,,,
1857,falling,110.0,170.0,108.5,,last_known,0.3,3.876,1.0,0.0,1.3348,0.0,56.0,False,,,,
1858,falling,110.0,170.0,108.5,,last_known,0.3,3.876,1.0,0.0,1.6685,0.0,56.0,False,,,,
1859,falling,118.0,166.0,108.5,,hough,1.0,3.876,1.0,478.64,2.0022,8.944,56.0,False,,,,
1860,falling,118.0,166.0,108.5,,last_known,0.3,3.876,1.0,0.0,2.3359,0.0,56.0,False,,,,
1861,falling,118.0,166.0,108.5,,last_known,0.3,3.876,1.0,0.0,2.6695,0.0,56.0,False,,,,
1862,falling,118.0,166.0,108.5,,last_known,0.3,3.876,1.0,0.0,3.0032,0.0,56.0,False,,,,
1863,falling,128.0,156.0,108.5,,hough,1.0,3.8753,0.9998,756.8,3.3369,14.142,56.0,False,,,,
1864,falling,128.0,156.0,108.5,,last_known,0.3,3.8753,0.9998,0.0,3.6706,0.0,56.0,False,,,,
1865,falling,128.0,156.0,108.5,,last_known,0.3,3.8753,0.9998,0.0,4.0043,0.0,56.0,False,,,,
1866,falling,128.0,156.0,108.5,,last_known,0.3,3.8753,0.9998,0.0,4.338,0.0,56.0,False,,,,
1867,falling,128.0,156.0,108.5,,last_known,0.3,3.8753,0.9998,0.0,4.6717,0.0,56.0,False,,,,
1868,falling,128.0,156.0,108.5,,last_known,0.3,3.8753,0.9998,0.0,5.0054,0.0,56.0,False,,,,
1869,falling,128.0,156.0,108.5,,last_known,0.3,3.8753,0.9998,0.0,5.3391,0.0,56.0,False,,,,
1870,falling,128.0,156.0,108.5,,last_known,0.3,3.8753,0.9998,0.0,5.6728,0.0,56.0,False,,,,
1871,falling,128.0,156.0,108.5,,last_known,0.3,3.8753,0.9998,0.0,6.0065,0.0,56.0,False,,,,
1872,falling,128.0,156.0,108.5,,last_known,0.3,3.8753,0.9998,0.0,6.3402,0.0,56.0,False,,,,
1873,falling,128.0,156.0,108.5,,last_known,0.3,3.8753,0.9998,0.0,6.6739,0.0,56.0,False,,,,
1874,falling,128.0,156.0,108.5,,last_known,0.3,3.8753,0.9998,0.0,7.0076,0.0,56.0,False,,,,
1875,falling,128.0,156.0,108.5,,last_known,0.3,3.8753,0.9998,0.0,7.3412,0.0,56.0,False,,,,
1876,falling,128.0,156.0,108.5,,last_known,0.3,3.8753,0.9998,0.0,7.6749,0.0,56.0,False,,,,
1877,falling,128.0,156.0,108.5,,last_known,0.3,3.8753,0.9998,0.0,8.0086,0.0,56.0,False,,,,
1878,spreading,,,,1279,contact_width,1.0,,5.8924,,8.3423,,56.0,True,767.5,,,
1879,spreading,,,,1278,contact_width,1.0,,5.8878,,8.676,,56.0,False,767.0,,,
1880,spreading,,,,1279,contact_width,1.0,,5.8924,,9.0097,,56.0,False,767.5,,,
1881,spreading,,,,1279,contact_width,1.0,,5.8924,,9.3434,,56.0,False,767.5,,,
1882,spreading,,,,1279,contact_width,1.0,,5.8924,,9.6771,,56.0,False,767.5,,,
1883,spreading,,,,1279,contact_width,1.0,,5.8924,,10.0108,,56.0,False,767.5,,,
1884,spreading,,,,1279,contact_width,1.0,,5.8924,,10.3445,,56.0,False,767.5,,,
1885,spreading,,,,1278,contact_width,1.0,,5.8878,,10.6782,,56.0,False,767.0,,,
1886,spreading,,,,1279,contact_width,1.0,,5.8924,,11.0119,,56.0,False,767.5,,,
1887,spreading,,,,1279,contact_width,1.0,,5.8924,,11.3456,,56.0,False,767.5,,,
1888,spreading,,,,1279,contact_width,1.0,,5.8924,,11.6793,,56.0,False,767.5,,,
1889,spreading,,,,1279,contact_width,1.0,,5.8924,,12.0129,,56.0,False,767.5,,,
1890,spreading,,,,1277,contact_width,1.0,,5.8832,,12.3466,,56.0,False,766.5,,,
