frame,drop_id,cx,cy,area_px,percentage
1352,1,612,83,25229,100.0
1356,1,611,221,25204,99.9
1360,1,628,282,13445,53.29
1364,1,614,308,34769,137.81
1368,1,622,307,42569,168.73
1372,1,617,305,43264,171.49
1376,1,725,277,12059,47.8
1380,1,614,300,38971,154.47
1384,1,603,277,43149,171.03
1388,1,613,167,19425,76.99
1392,1,608,163,23086,91.51
1396,1,604,153,23254,92.17
1400,1,601,151,24554,97.32
1404,1,601,149,27119,107.49
1404,2,548,264,110,0.44
1408,1,599,151,28254,111.99
1412,1,598,159,29614,117.38
1416,1,597,149,28822,114.24
1416,2,643,281,60,0.24
1420,1,596,140,28104,111.4
1424,1,595,134,27562,109.25
1428,1,596,134,27100,107.42
1428,2,587,281,68,0.27
1432,1,595,144,30197,119.69
1436,1,595,128,27666,109.66
1436,2,591,265,71,0.28
1440,1,595,165,35911,142.34
1444,1,594,142,31285,124.0
1448,1,594,137,31259,123.9
1452,1,594,135,32507,128.85
1456,1,594,141,32053,127.05
1460,1,594,142,28396,112.55
1464,1,594,159,27779,110.11
1468,1,593,178,28389,112.53
1472,1,591,175,23237,92.1
1476,1,591,193,23499,93.14
1480,1,592,218,25858,102.49
1484,1,592,231,23455,92.97
1488,1,593,245,22544,89.36
1492,1,593,253,21259,84.26
1496,1,593,256,20700,82.05
1500,1,593,260,19956,79.1
1504,1,591,260,19589,77.64
1508,1,590,256,19836,78.62
1512,1,590,249,21736,86.15
1516,1,590,241,23505,93.17
1520,1,589,233,24653,97.72
1524,1,588,229,25667,101.74
1528,1,589,224,25129,99.6
1532,1,588,228,25518,101.15
1536,1,589,229,24719,97.98
1540,1,588,229,23408,92.78
1544,1,587,235,22871,90.65
1548,1,586,245,22521,89.27
1552,1,586,253,21324,84.52
1556,1,586,259,20050,79.47
1560,1,584,261,19643,77.86
1564,1,585,262,19402,76.9
1568,1,585,257,20928,82.95
1572,1,584,251,21917,86.87
1576,1,583,244,22469,89.06
1580,1,583,236,22409,88.82
1584,1,584,233,23704,93.96
1588,1,584,230,24307,96.35
1592,1,585,226,23569,93.42
1596,1,584,229,23620,93.62
1600,1,584,235,23268,92.23
1604,1,584,243,22411,88.83
1608,1,584,251,21603,85.63
1612,1,584,258,20142,79.84
