frame,phase,drop_id,cx,cy,area_px,percentage,detection_method,distance_px,velocity_px_per_s,velocity_mm_s
296,falling,1,816,72,6729,100.0,sam2,,,
297,falling,1,817,95,6678,99.24,sam2,23.022,68990.746,1051.288
298,falling,1,818,118,6842,101.68,sam2,23.022,68990.746,1051.288
299,falling,1,819,141,6659,98.96,sam2,23.022,68990.746,1051.288
300,falling,1,819,164,6558,97.46,sam2,23.0,68925.629,1050.295
301,falling,1,820,187,6519,96.88,sam2,23.022,68990.746,1051.288
302,falling,1,821,211,6603,98.13,sam2,24.021,71984.801,1096.911
303,falling,1,822,233,6545,97.27,sam2,22.023,65996.936,1005.668
304,falling,1,823,256,6511,96.76,sam2,23.022,68990.746,1051.288
305,falling,1,824,279,6767,100.56,sam2,23.022,68990.746,1051.288
306,falling,1,825,303,6801,101.07,sam2,24.021,71984.801,1096.911
307,falling,1,825,326,6609,98.22,sam2,23.0,68925.629,1050.295
308,spreading,1,826,349,6520,96.89,sam2,23.022,68990.746,1051.288
309,spreading,1,827,362,4846,72.02,sam2,13.038,39073.055,595.399
310,spreading,1,832,373,3677,54.64,sam2,12.083,36210.067,551.772
311,spreading,1,829,382,3497,51.97,sam2,9.487,28429.823,433.216
312,spreading,1,828,383,3822,56.8,sam2,1.414,4238.068,64.58
313,spreading,1,828,380,3541,52.62,sam2,3.0,8990.299,136.995
314,spreading,1,828,381,4458,66.25,sam2,1.0,2996.766,45.665
315,spreading,1,828,380,4454,66.19,sam2,1.0,2996.766,45.665
316,spreading,1,829,370,5090,75.64,sam2,10.05,30117.13,458.928
317,spreading,1,829,355,6228,92.55,sam2,15.0,44951.497,684.975
318,spreading,1,830,342,7148,106.23,sam2,13.038,39073.055,595.399
319,spreading,1,830,332,7994,118.8,sam2,10.0,29967.665,456.65
320,spreading,1,830,322,8811,130.94,sam2,10.0,29967.665,456.65
321,spreading,1,829,313,9515,141.4,sam2,9.055,27136.875,413.514
322,rebounding,1,830,305,10092,149.98,sam2,8.062,24160.704,368.163
323,rebounding,1,830,298,10486,155.83,sam2,7.0,20977.365,319.655
324,rebounding,1,829,312,9073,134.83,sam2,14.036,42061.622,640.939
324,rebounding,2,833,168,1319,19.6,sam2,,,
325,rebounding,1,829,307,8860,131.67,sam2,5.0,14983.832,228.325
325,rebounding,2,833,153,1304,19.38,sam2,15.0,44951.497,684.975
326,rebounding,1,829,302,8798,130.75,sam2,5.0,14983.832,228.325
326,rebounding,2,833,136,1450,21.55,sam2,17.0,50945.03,776.305
327,rebounding,1,829,297,8680,128.99,sam2,5.0,14983.832,228.325
327,rebounding,2,833,121,1503,22.34,sam2,15.0,44951.497,684.975
328,rebounding,1,829,291,8482,126.05,sam2,6.0,17980.599,273.99
328,rebounding,2,832,107,1505,22.37,sam2,14.036,42061.622,640.939
329,rebounding,1,828,284,8412,125.01,sam2,7.071,21190.339,322.9
329,rebounding,2,832,92,1442,21.43,sam2,15.0,44951.497,684.975
330,rebounding,1,828,277,7993,118.78,sam2,7.0,20977.365,319.655
330,rebounding,2,832,77,1437,21.36,sam2,15.0,44951.497,684.975
331,rebounding,1,828,268,7380,109.67,sam2,9.0,26970.898,410.985
331,rebounding,2,832,62,1534,22.8,sam2,15.0,44951.497,684.975
332,rebounding,1,828,260,6731,100.03,sam2,8.0,23974.132,365.32
332,rebounding,2,831,47,1535,22.81,sam2,15.033,45051.279,686.496
333,rebounding,1,828,254,6422,95.44,sam2,6.0,17980.599,273.99
333,rebounding,2,831,33,1395,20.73,sam2,14.0,41954.731,639.31
334,rebounding,1,829,244,6010,89.31,sam2,10.05,30117.13,458.928
334,rebounding,2,831,18,1345,19.99,sam2,15.0,44951.497,684.975
335,rebounding,1,829,236,5263,78.21,sam2,8.0,23974.132,365.32
335,rebounding,2,830,10,885,13.15,sam2,8.062,24160.704,368.163
336,rebounding,1,828,230,4884,72.58,sam2,6.083,18228.619,277.769
336,rebounding,2,829,3,258,3.83,sam2,7.071,21190.339,322.9
337,rebounding,1,828,225,5118,76.06,sam2,5.0,14983.832,228.325
338,rebounding,1,827,218,5660,84.11,sam2,7.071,21190.339,322.9
339,rebounding,1,828,211,6521,96.91,sam2,7.071,21190.339,322.9
340,rebounding,1,828,204,6519,96.88,sam2,7.0,20977.365,319.655
341,rebounding,1,828,196,6905,102.62,sam2,8.0,23974.132,365.32
342,rebounding,1,829,190,7726,114.82,sam2,6.083,18228.619,277.769
343,rebounding,1,828,184,8217,122.11,sam2,6.083,18228.619,277.769
344,rebounding,1,828,180,8041,119.5,sam2,4.0,11987.066,182.66
345,rebounding,1,827,174,7708,114.55,sam2,6.083,18228.619,277.769
346,rebounding,1,828,167,7339,109.07,sam2,7.071,21190.339,322.9
347,rebounding,1,828,161,6713,99.76,sam2,6.0,17980.599,273.99
348,rebounding,1,827,155,5987,88.97,sam2,6.083,18228.619,277.769
349,rebounding,1,827,148,5548,82.45,sam2,7.0,20977.365,319.655
350,rebounding,1,828,142,5022,74.63,sam2,6.083,18228.619,277.769
351,rebounding,1,827,138,4775,70.96,sam2,4.123,12355.985,188.282
352,rebounding,1,827,132,4836,71.87,sam2,6.0,17980.599,273.99
353,rebounding,1,827,127,5357,79.61,sam2,5.0,14983.832,228.325
354,rebounding,1,827,121,6173,91.74,sam2,6.0,17980.599,273.99
355,rebounding,1,827,115,6371,94.68,sam2,6.0,17980.599,273.99
356,rebounding,1,828,109,7058,104.89,sam2,6.083,18228.619,277.769
357,rebounding,1,828,104,7561,112.36,sam2,5.0,14983.832,228.325
358,rebounding,1,828,99,7932,117.88,sam2,5.0,14983.832,228.325
359,rebounding,1,828,94,8031,119.35,sam2,5.0,14983.832,228.325
360,rebounding,1,827,90,7755,115.25,sam2,4.123,12355.985,188.282
361,rebounding,1,827,85,7041,104.64,sam2,5.0,14983.832,228.325
362,rebounding,1,827,80,6788,100.88,sam2,5.0,14983.832,228.325
363,rebounding,1,826,75,6076,90.3,sam2,5.099,15280.571,232.847
364,rebounding,1,827,70,5638,83.79,sam2,5.099,15280.571,232.847
365,rebounding,1,827,65,5200,77.28,sam2,5.0,14983.832,228.325
366,rebounding,1,827,61,4994,74.22,sam2,4.0,11987.066,182.66
367,rebounding,1,827,56,4998,74.28,sam2,5.0,14983.832,228.325
368,rebounding,1,827,51,5435,80.77,sam2,5.0,14983.832,228.325
369,rebounding,1,826,47,5942,88.3,sam2,4.123,12355.985,188.282
370,rebounding,1,827,44,6518,96.86,sam2,3.162,9476.608,144.405
371,rebounding,1,826,42,6512,96.78,sam2,2.236,6700.974,102.11
372,rebounding,1,825,41,6391,94.98,sam2,1.414,4238.068,64.58
373,rebounding,1,824,40,6119,90.93,sam2,1.414,4238.068,64.58
374,rebounding,1,823,38,5771,85.76,sam2,2.236,6700.974,102.11
375,rebounding,1,823,36,5373,79.85,sam2,2.0,5993.533,91.33
376,rebounding,1,823,32,5010,74.45,sam2,4.0,11987.066,182.66
377,rebounding,1,824,28,4646,69.04,sam2,4.123,12355.985,188.282
378,rebounding,1,824,24,4099,60.92,sam2,4.0,11987.066,182.66
379,rebounding,1,827,20,3567,53.01,sam2,5.0,14983.832,228.325
380,rebounding,1,831,17,3055,45.4,sam2,5.0,14983.832,228.325
381,rebounding,1,834,15,2668,39.65,sam2,3.606,10804.995,164.648
382,rebounding,1,836,14,2379,35.35,sam2,2.236,6700.974,102.11
383,rebounding,1,834,13,2279,33.87,sam2,2.236,6700.974,102.11
384,rebounding,1,830,13,2216,32.93,sam2,4.0,11987.066,182.66
385,rebounding,1,825,13,2178,32.37,sam2,5.0,14983.832,228.325
386,rebounding,1,821,14,2122,31.54,sam2,4.123,12355.985,188.282
387,rebounding,1,818,14,2007,29.83,sam2,3.0,8990.299,136.995
388,rebounding,1,815,13,1805,26.82,sam2,3.162,9476.608,144.405
389,rebounding,1,814,12,1566,23.27,sam2,1.414,4238.068,64.58
390,rebounding,1,814,10,1253,18.62,sam2,2.0,5993.533,91.33
391,rebounding,1,815,7,909,13.51,sam2,3.162,9476.608,144.405
392,rebounding,1,819,4,530,7.88,sam2,5.0,14983.832,228.325
393,rebounding,1,825,1,218,3.24,sam2,6.708,20102.921,306.33
394,rebounding,1,837,0,67,1.0,sam2,12.042,36085.847,549.88
395,rebounding,1,,,,,null,,,
396,rebounding,1,,,,,null,,,
397,rebounding,1,,,,,null,,,
398,rebounding,1,,,,,null,,,
399,rebounding,1,,,,,null,,,
400,rebounding,1,,,,,null,,,
401,rebounding,1,,,,,null,,,
402,rebounding,1,,,,,null,,,
403,rebounding,1,,,,,null,,,
404,rebounding,1,,,,,null,,,
405,rebounding,1,,,,,null,,,
406,rebounding,1,,,,,null,,,
407,rebounding,1,,,,,null,,,
408,rebounding,1,,,,,null,,,
409,rebounding,1,,,,,null,,,
410,rebounding,1,,,,,null,,,
411,rebounding,1,,,,,null,,,
